9851939, 694, 709, 408, 399
9855275, 688, 386, 390, 1023
9858611, 707, 397, 393, 1023
9861948, 684, 409, 394, 1023
9865284, 681, 401, 384, 1023
9868620, 680, 394, 387, 1023
9871956, 681, 389, 375, 1023
9875292, 679, 380, 390, 1023
9878629, 680, 401, 407, 1023
9881965, 680, 417, 394, 1023
9885301, 678, 405, 389, 1023
9888637, 680, 402, 378, 1023
9891973, 682, 391, 373, 1023
9895309, 680, 392, 360, 1023
9898646, 678, 391, 389, 1023
9901982, 684, 390, 394, 1023
9905318, 683, 379, 392, 1023
9908654, 683, 378, 384, 1023
9911990, 669, 394, 406, 1017
9915327, 687, 393, 405, 1015
9918665, 693, 401, 394, 1016
9922003, 684, 403, 375, 1023
9925339, 681, 399, 393, 1018
9928675, 683, 396, 401, 1017
9932012, 681, 404, 358, 1023
9935348, 699, 397, 374, 1020
9938684, 689, 382, 361, 1020
9942026, 687, 373, 383, 1023
9945363, 674, 350, 387, 1023
9948699, 687, 375, 404, 1023
9952036, 683, 368, 408, 1023
9955372, 680, 379, 400, 1021
9958708, 686, 385, 400, 1021
9962045, 683, 382, 405, 1017
9965381, 681, 391, 396, 1017
9968717, 692, 381, 398, 1023
9972053, 683, 384, 395, 1018
9975390, 671, 389, 346, 1019
9978726, 689, 380, 373, 1023
9982062, 689, 403, 381, 1023
9985398, 679, 403, 393, 1013
9988734, 683, 353, 382, 1023
9992070, 675, 367, 393, 1023
9995407, 690, 387, 404, 1012
9998743, 682, 408, 413, 1023
10002079, 682, 412, 385, 1023
10005415, 680, 387, 395, 1023
10008751, 668, 397, 381, 1023
10012087, 679, 389, 389, 1021
10015424, 680, 414, 384, 1016
10018760, 684, 402, 342, 1016
10022096, 685, 403, 349, 1023
10025443, 681, 353, 365, 1017
10028779, 682, 386, 394, 1015
10032115, 708, 359, 376, 1023
10035451, 685, 338, 398, 1023
10038788, 683, 373, 381, 1019
10042124, 684, 390, 384, 1014
10045460, 683, 402, 411, 1021
10048796, 668, 422, 404, 1023
10052132, 681, 399, 377, 1023
10055469, 668, 396, 385, 1023
10058805, 716, 394, 378, 1015
10062141, 683, 399, 393, 1023
10065477, 681, 413, 389, 1013
10068813, 685, 405, 377, 1023
10072150, 683, 380, 379, 1017
10075486, 682, 395, 388, 1023
10078822, 682, 385, 401, 1022
10082158, 665, 395, 401, 1023
10085494, 682, 378, 384, 1017
10088832, 683, 376, 400, 1022
10092169, 680, 393, 400, 1023
10095505, 679, 381, 403, 1023
10098841, 681, 404, 402, 1014
10102177, 679, 399, 395, 1013
10105514, 683, 381, 390, 1014
10108856, 678, 384, 390, 1022
10112195, 681, 399, 375, 1023
10115531, 662, 359, 396, 1013
10118867, 695, 376, 347, 1023
10122204, 684, 385, 373, 1023
10125540, 684, 403, 385, 1023
10128876, 681, 411, 398, 1023
10132212, 682, 407, 408, 1023
10135548, 679, 392, 406, 1017
10138885, 673, 390, 394, 1023
10142221, 683, 392, 390, 1016
10145557, 689, 388, 355, 1017
10148893, 686, 397, 369, 1023
10152230, 683, 406, 395, 1023
10155566, 710, 411, 394, 1023
10158902, 682, 403, 396, 1021
10162238, 679, 397, 408, 1023
10165574, 684, 406, 409, 1015
10168911, 688, 418, 404, 1023
10172247, 712, 417, 396, 1022
10175583, 679, 398, 373, 1016
10178919, 675, 383, 378, 1018
10182256, 680, 356, 381, 1023
10185592, 693, 387, 393, 1016
10188928, 705, 397, 373, 1021
10192264, 684, 399, 375, 1023
10195611, 663, 403, 382, 1017
10198947, 682, 413, 381, 1018
10202283, 692, 407, 393, 1020
10205620, 712, 397, 381, 1023
10208956, 682, 348, 369, 1017
10212292, 688, 364, 376, 1023
10215628, 684, 352, 394, 1023
10218964, 681, 378, 359, 1023
10222300, 683, 385, 373, 1023
10225637, 672, 384, 385, 1023
10228973, 683, 405, 383, 1023
10232309, 683, 414, 402, 1023
10235645, 703, 389, 399, 1018
10238981, 683, 392, 407, 1023
10242317, 712, 382, 399, 1023
10245654, 681, 400, 412, 1023
10248990, 685, 408, 419, 1023
10252326, 685, 404, 373, 1022
10255664, 704, 372, 344, 1014
10259002, 683, 367, 356, 1023
10262338, 682, 382, 351, 1022
10265675, 679, 379, 375, 1023
10269011, 683, 392, 391, 1023
10272347, 689, 383, 397, 1023
10275683, 681, 376, 399, 1023
10279025, 680, 387, 402, 1015
10282363, 684, 403, 393, 1023
10285699, 679, 383, 396, 1022
10289035, 674, 384, 397, 1023
10292372, 704, 398, 396, 1016
10295708, 682, 408, 404, 1023
10299044, 683, 409, 405, 1022
10302380, 677, 393, 396, 1023
10305717, 681, 374, 405, 1017
10309053, 682, 393, 388, 1016
10312389, 674, 400, 400, 1023
10315725, 682, 395, 393, 1019
10319061, 684, 389, 391, 1023
10322398, 682, 380, 380, 1019
10325734, 684, 382, 375, 1023
10329070, 681, 400, 403, 1020
10332406, 681, 402, 373, 1016
10335742, 701, 401, 378, 1011
10339079, 672, 392, 396, 1017
10342415, 682, 389, 350, 1023
10345751, 692, 405, 375, 1023
10349087, 716, 409, 401, 1019
10352423, 673, 363, 381, 1023
10355760, 685, 368, 380, 1017
10359096, 682, 393, 394, 1022
10362432, 677, 396, 404, 1023
10365768, 672, 410, 402, 1016
10369104, 671, 403, 396, 1017
10372441, 681, 396, 397, 1014
10375777, 674, 341, 347, 1023
10379113, 682, 370, 376, 1017
10382449, 684, 398, 388, 1019
10385785, 675, 404, 394, 1023
10389121, 681, 387, 380, 1023
10392458, 681, 392, 381, 1023
10395794, 682, 390, 377, 1023
10399130, 699, 400, 351, 1016
10402466, 682, 394, 378, 1013
10405802, 688, 389, 389, 1023
10409138, 696, 400, 392, 1018
10412475, 683, 392, 411, 1011
10415811, 680, 402, 421, 1023
10419147, 682, 399, 392, 1015
10422483, 686, 389, 397, 1018
10425819, 700, 380, 389, 1020
10429156, 681, 396, 383, 1023
10432492, 700, 383, 405, 1023
10435828, 683, 398, 393, 1021
10439164, 683, 380, 378, 1023
10442502, 682, 394, 381, 1023
10445838, 683, 402, 401, 1016
10449174, 689, 404, 395, 1023
10452510, 686, 397, 395, 1023
10455847, 681, 386, 384, 1023
10459189, 687, 382, 382, 1022
10462528, 691, 404, 381, 1023
10465864, 681, 403, 395, 1023
10469200, 682, 398, 356, 1017
10472536, 683, 379, 356, 1023
10475873, 679, 380, 346, 1023
10479209, 681, 381, 383, 1023
10482545, 701, 403, 392, 1017
10485881, 681, 405, 383, 1014
10489218, 678, 386, 374, 1023
10492554, 678, 405, 384, 1023
10495890, 681, 387, 383, 1023
10499226, 682, 398, 395, 1017
10502562, 683, 391, 388, 1023
10505898, 680, 392, 390, 1020
10509235, 688, 381, 379, 1020
10512571, 688, 394, 387, 1023
10515907, 683, 398, 388, 1017
10519243, 688, 394, 379, 1023
10522579, 683, 385, 381, 1023
10525916, 706, 391, 371, 1023
10529252, 684, 403, 380, 1023
10532588, 680, 417, 386, 1019
10535924, 678, 408, 383, 1023
10539260, 674, 393, 384, 1023
10542597, 700, 394, 380, 1023
10545944, 678, 414, 401, 1014
10549280, 686, 421, 398, 1019
10552616, 699, 413, 397, 1016
10555952, 691, 390, 402, 1023
10559288, 692, 379, 397, 1017
10562624, 680, 385, 388, 1023
